cliente_id,nome,email,telefone,data_nascimento,genero,cidade,estado,renda_anual,profissao,data_cadastro
1725,Theo Montenegro,isaacfogaca@example.net,11 5729-2731,1984-10-22,Masculino,Porto Alegre,RS,1148556.08,Investidor,2023-07-09
1726,Maria Júlia Novais,brenocarvalho@example.net,+55 31 5854 2332,1981-10-22,Feminino,Campinas,SP,627973.37,Executivo,2024-10-05
1727,Caleb Garcia,davi-miguel85@example.net,+55 61 8396-6073,2000-10-22,Feminino,Vitória,ES,297976.68,Contador,2022-02-05
1728,João Vitor Vieira,tmelo@example.com,51 2159 5841,1994-10-22,Masculino,Fortaleza,CE,145834.6,Gestor de TI,2022-10-29
1729,Raquel da Mata,limadavi-lucas@example.com,+55 (011) 5022 1816,1974-10-22,Feminino,São Paulo,SP,1418160.44,Agente Esportivo,2024-09-27
1730,Ana Sophia Ramos,gael-henrique34@example.com,(081) 6094-8377,1987-10-23,Masculino,Rio de Janeiro,RJ,1976252.19,Juiz,2023-03-09
1731,Apollo Sousa,josenascimento@example.com,(011) 3302 6509,1989-10-22,Masculino,Manaus,AM,1331480.73,Dentista,2023-06-20
1732,Dra. Maria Isis Santos,igornovais@example.org,84 6771 9666,1986-10-22,Masculino,Salvador,BA,1687981.84,Agente Esportivo,2024-01-10
1733,Ana Vitória Abreu,ana-sophiasouza@example.com,+55 41 4202-2234,1980-10-22,Masculino,Porto Alegre,RS,1375894.23,Delegado,2022-11-17
1734,Ísis Aparecida,costelaluna@example.com,81 3675-9017,1989-10-22,Masculino,Recife,PE,1016252.9,Dentista,2024-07-25
1735,Ana Sophia Duarte,ana-juliada-mota@example.com,+55 71 4409 2335,1980-10-22,Masculino,Vitória,ES,1613113.3,Investidor,2022-11-22
1736,Raul da Rosa,bfonseca@example.com,+55 84 6018 6372,1981-10-22,Masculino,Salvador,BA,607769.56,Contador,2022-02-08
1737,Helena Azevedo,giovanna95@example.com,0800 227 7641,1994-10-22,Masculino,Fortaleza,CE,220883.44,Cirurgião,2023-01-25
1738,Augusto Alves,agathaduarte@example.org,+55 (051) 5513-4448,1985-10-22,Feminino,Recife,PE,875471.96,Arquiteto,2024-12-18
1739,Rafaela Casa Grande,sophienascimento@example.org,0500 047 3314,1980-10-22,Masculino,Brasília,DF,2035969.32,Investidor,2022-07-15
1740,Dr. Marcos Vinicius Siqueira,freitasmaria-luisa@example.com,0800 325 1149,1988-10-22,Feminino,Recife,PE,801380.44,Agente Esportivo,2024-07-27
1741,Valentina Moreira,upastor@example.org,+55 (084) 2040 9543,1973-10-22,Masculino,Belo Horizonte,MG,672319.09,Arquiteto,2023-06-05
1742,Sabrina Rezende,glima@example.net,+55 (071) 0858-0018,1993-10-22,Masculino,Brasília,DF,225038.13,Contador,2023-12-15
1743,Isabelly Barros,noah91@example.com,+55 31 1436 7862,1988-10-22,Masculino,Campinas,SP,622434.14,Investidor,2024-05-03
1744,Bella Albuquerque,enovaes@example.net,(051) 1096-8564,1970-10-22,Feminino,Florianópolis,SC,833392.12,Diretor de Empresa,2022-09-04
1745,Lucas Teixeira,aaragao@example.net,81 0269-3315,1987-10-23,Masculino,Fortaleza,CE,652448.56,Cirurgião,2024-05-13
1746,Felipe Santos,apolloguerra@example.org,+55 (071) 2302 8655,1983-10-23,Masculino,Belo Horizonte,MG,1251110.13,Delegado,2022-04-25
1747,Srta. Lunna Carvalho,aliciasousa@example.org,+55 41 4206 6701,1999-10-23,Masculino,Campinas,SP,324976.53,Desenvolvedor de Software,2024-02-05
1748,Sr. José Miguel Dias,arthur-miguelbrito@example.com,(011) 3382-2224,1966-10-22,Masculino,Belo Horizonte,MG,1112701.25,Médico,2024-11-16
1749,Arthur Gabriel Dias,jose-pedrocirino@example.net,+55 (051) 0562-0190,1990-10-22,Masculino,Goiânia,GO,854776.94,Delegado,2024-04-14
1750,Danilo Teixeira,theonascimento@example.com,+55 (084) 3913-3252,1959-10-23,Masculino,Brasília,DF,860448.78,Agente Esportivo,2024-02-06
1751,Maria Flor Camargo,liamda-cruz@example.net,0300-456-4523,1986-10-22,Feminino,São Paulo,SP,513365.21,Delegado,2022-02-16
1752,Francisco Montenegro,xda-rosa@example.com,0800-760-2498,1987-10-23,Masculino,São Paulo,SP,763827.75,Consultor,2024-03-06
1753,Mariane Correia,luiz-fernando09@example.com,+55 51 6773 4985,1979-10-23,Masculino,Vitória,ES,1287549.56,Consultor,2023-07-22
1754,Ravy da Conceição,jade15@example.net,+55 (051) 6655-9147,1996-10-22,Feminino,Salvador,BA,608962.96,Produtor,2022-02-07
1755,Eduarda Freitas,ninaaraujo@example.net,84 6414 7533,1994-10-22,Masculino,Vitória,ES,337055.1,Piloto,2024-11-23
1756,Maria Eduarda Castro,luisa46@example.com,(051) 3538 9629,1989-10-22,Masculino,Belo Horizonte,MG,606185.83,Gestor de TI,2024-07-09
1757,Maitê Souza,leandroda-rocha@example.org,51 7924 1571,1968-10-22,Masculino,Manaus,AM,1019853.21,Cirurgião,2022-05-11
1758,Raul Ramos,vcosta@example.net,81 3543-4685,1989-10-22,Masculino,Belo Horizonte,MG,1752284.01,Desenvolvedor de Software,2024-01-17
1759,Mariane da Cruz,jesusguilherme@example.com,61 2497-9399,1985-10-22,Masculino,Florianópolis,SC,960652.18,Delegado,2024-03-14
1760,Ana Vitória Leão,fogacapietro@example.net,21 1168-3710,1987-10-23,Outro,Goiânia,GO,993116.26,Juiz,2023-12-25
1761,Antônio Monteiro,maria-juliacardoso@example.com,+55 (081) 7201 4896,1970-10-22,Feminino,Brasília,DF,665069.16,Diretor de Empresa,2023-07-09
1762,Allana Novais,helenasiqueira@example.com,0500 312 1463,1993-10-22,Masculino,Goiânia,GO,486023.9,Delegado,2022-06-17
1763,Letícia Viana,lgoncalves@example.com,+55 84 2926-4563,1987-10-23,Masculino,Belo Horizonte,MG,1113056.33,Professor Universitário,2024-08-13
1764,Cauê Marques,ana-claraalbuquerque@example.org,61 9481 1266,1979-10-23,Feminino,Brasília,DF,1167822.81,Engenheiro,2022-11-03
1765,Sra. Natália Borges,rmachado@example.org,81 8335 3910,1974-10-22,Masculino,Belo Horizonte,MG,413925.99,Juiz,2024-11-28
1766,Mathias Caldeira,claraviana@example.net,+55 (041) 1639 9490,1995-10-23,Masculino,Campinas,SP,188247.07,Desenvolvedor de Software,2022-03-05
1767,Gael Câmara,yagoda-mata@example.org,(071) 6734-8140,1972-10-22,Masculino,Goiânia,GO,811605.03,Engenheiro,2024-02-29
1768,Ísis Sales,felipe01@example.com,11 9301-4811,1968-10-22,Feminino,Fortaleza,CE,291979.14,Produtor,2024-01-03
1769,Alexia da Paz,vargasbenicio@example.org,(041) 2028 8661,1969-10-22,Masculino,Vitória,ES,430671.88,Promotor,2024-10-13
1770,Ísis Andrade,pintobruno@example.org,(021) 2134 8548,1993-10-22,Feminino,Florianópolis,SC,636519.34,Engenheiro,2022-03-07
1771,Eduardo Araújo,antonellacosta@example.org,(011) 0791-7913,1978-10-22,Masculino,Fortaleza,CE,602042.49,Arquiteto,2024-06-24
1772,Maria Helena Araújo,duartemaria-luisa@example.org,+55 31 7132 1940,1985-10-22,Masculino,Vitória,ES,1842809.65,Agente Esportivo,2024-12-29
1773,Kevin Martins,castroraquel@example.net,+55 31 4112 8745,1991-10-23,Masculino,Recife,PE,291219.6,Desenvolvedor de Software,2022-08-01
1774,Ryan Sampaio,vargaspaulo@example.com,(071) 8576-4639,1979-10-23,Feminino,Manaus,AM,750347.63,Médico,2022-12-04
1775,Isaque Novaes,andrademelina@example.com,0800-161-9423,1970-10-22,Masculino,Salvador,BA,773091.4,Investidor,2022-01-11
1776,Clarice Campos,alice01@example.net,+55 41 1535-0696,1974-10-22,Feminino,Florianópolis,SC,484495.03,Professor Universitário,2022-04-19
1777,Ester Gomes,jesusagatha@example.com,(084) 5252 7410,1976-10-22,Masculino,Goiânia,GO,1214603.24,Delegado,2023-01-14
1778,Luiz Otávio da Paz,zsilveira@example.org,(061) 9899-4885,1993-10-22,Masculino,Salvador,BA,403637.13,Arquiteto,2024-06-14
1779,Maria Julia Pereira,natalia99@example.org,+55 (081) 0519 5675,1987-10-23,Outro,Fortaleza,CE,770688.84,Investidor,2023-07-29
1780,Maria Liz Costela,emanuella84@example.org,+55 (061) 7172-6625,1993-10-22,Masculino,Curitiba,PR,421178.76,Produtor,2024-07-13
1781,Maria Clara Alves,giovanna07@example.org,+55 (061) 1441 3068,1975-10-23,Masculino,Curitiba,PR,615071.74,Executivo,2022-09-17
1782,Mariah Cirino,bruno87@example.org,+55 (011) 0668 9041,1973-10-22,Feminino,São José dos Campos,SP,338964.59,Empresário,2024-12-20
1783,Catarina Nascimento,anthony-gabrielmelo@example.com,+55 (041) 3811-5223,1975-10-23,Masculino,Rio de Janeiro,RJ,411770.95,Juiz,2022-01-26
1784,Yuri Casa Grande,luiz-fernandonovais@example.org,(011) 0847 5283,1989-10-22,Masculino,Salvador,BA,387251.34,Agente Esportivo,2024-12-17
1785,Dr. Arthur Gabriel Abreu,francisco08@example.com,(041) 9135-1135,1987-10-23,Feminino,São José dos Campos,SP,742738.56,Diretor de Empresa,2023-11-07
1786,Ana Vasconcelos,mathias57@example.org,+55 (041) 8920-6415,1981-10-22,Feminino,Porto Alegre,RS,1031901.28,Engenheiro,2022-09-16
1787,Ana Cecília Peixoto,pmoura@example.org,+55 81 8010 4194,1979-10-23,Feminino,Salvador,BA,1246874.82,Agente Esportivo,2024-02-19
1788,Sra. Isabelly da Rosa,pimentabrenda@example.org,31 1447-8674,1980-10-22,Masculino,Curitiba,PR,727556.0,Promotor,2023-07-31
1789,Dra. Carolina Novaes,cavalcantienzo-gabriel@example.net,31 8930-6357,1993-10-22,Masculino,Goiânia,GO,445140.71,Contador,2022-08-17
1790,Amanda Rocha,maria-fernandanovais@example.net,+55 61 2139 7436,1976-10-22,Masculino,Campinas,SP,285781.88,Professor Universitário,2023-06-16
1791,Alice Dias,ayla57@example.com,0900 940 8429,1985-10-22,Feminino,Salvador,BA,861201.69,Promotor,2023-11-10
1792,Srta. Mariah Pereira,onunes@example.org,(031) 5289 8606,1983-10-23,Prefiro não informar,Brasília,DF,618915.99,Contador,2022-04-18
1793,Benicio Gomes,laura73@example.org,(041) 4570-1652,1971-10-23,Masculino,Curitiba,PR,743960.15,Piloto,2022-04-16
1794,Maria Vitória Borges,larissaribeiro@example.net,+55 (084) 4980 2530,1987-10-23,Masculino,Florianópolis,SC,1522688.96,Professor Universitário,2023-01-26
1795,Lara Correia,zsilveira@example.net,0800-296-4447,1991-10-23,Masculino,Manaus,AM,667943.65,Engenheiro,2024-03-24
1796,Emilly Duarte,nascimentoalexia@example.net,+55 (061) 3242-3480,1976-10-22,Feminino,Fortaleza,CE,658953.52,Consultor,2023-09-18
1797,João Guilherme Barros,isantos@example.com,+55 61 5536 9158,1986-10-22,Feminino,Belo Horizonte,MG,539930.87,Juiz,2024-06-09
1798,Dr. Raul da Paz,gomesluiz-fernando@example.com,0300 602 4257,1990-10-22,Feminino,Florianópolis,SC,1001892.24,Diretor de Empresa,2022-10-03
1799,Isaque Teixeira,pedro-miguelribeiro@example.org,0900-594-5231,1993-10-22,Masculino,Brasília,DF,292219.78,Professor Universitário,2024-09-16
1800,Sr. Vinicius Gomes,calebda-mota@example.org,+55 84 9662 9917,1977-10-22,Feminino,Florianópolis,SC,1020499.75,Advogado,2024-12-21
1801,Carlos Eduardo Mendonça,levi92@example.org,+55 (041) 4167 8215,1993-10-22,Masculino,Fortaleza,CE,228621.2,Produtor,2024-03-09
1802,Isabella Pastor,jadegarcia@example.net,+55 (084) 7063-2503,1998-10-22,Masculino,Rio de Janeiro,RJ,253084.37,Advogado,2022-07-24
1803,Igor Pastor,melissaaparecida@example.com,61 5022-0619,1991-10-23,Masculino,Belo Horizonte,MG,387932.95,Contador,2023-07-12
1804,Cauê Oliveira,ryancunha@example.com,0900-379-7190,1983-10-23,Masculino,Goiânia,GO,1544744.2,Médico,2024-07-21
1805,Benjamin Ramos,cirinocarolina@example.com,+55 41 6225 6471,1984-10-22,Masculino,Vitória,ES,723777.73,Professor Universitário,2022-11-05
1806,Maria Eduarda Fogaça,andre79@example.net,+55 (011) 3045-3231,1970-10-22,Masculino,Curitiba,PR,736296.99,Produtor,2022-01-29
1807,Nina Martins,da-pazbianca@example.com,(021) 7437 0194,1978-10-22,Feminino,Florianópolis,SC,1759591.96,Consultor,2024-09-05
1808,Sr. Cauã Barros,bmonteiro@example.com,(011) 5052-7612,1972-10-22,Masculino,Fortaleza,CE,418904.43,Empresário,2022-03-25
1809,Emanuel Novaes,sampaioaurora@example.com,81 0619-0223,1988-10-22,Feminino,Manaus,AM,697431.74,Juiz,2023-11-14
1810,Danilo Gonçalves,jpires@example.net,(031) 0676-3532,1983-10-23,Masculino,Belo Horizonte,MG,946882.27,Médico,2023-05-26
1811,Gael Henrique Rodrigues,icampos@example.com,0800 212 6848,1990-10-22,Feminino,Recife,PE,697295.42,Investidor,2022-02-20
1812,Dr. Henry Monteiro,barrosallana@example.org,0500-430-0037,1981-10-22,Masculino,Campinas,SP,1054276.79,Médico,2024-01-19
1813,Sr. Vitor Gabriel Nunes,ryansampaio@example.net,+55 11 3246 5986,1987-10-23,Masculino,Belo Horizonte,MG,1274716.31,Agente Esportivo,2022-12-26
1814,Giovanna Cardoso,isa@example.net,+55 71 1783-7659,1981-10-22,Feminino,Brasília,DF,1142641.42,Advogado,2024-12-31
1815,Luigi Costela,bryanbrito@example.org,+55 84 0652-6642,2000-10-22,Feminino,Florianópolis,SC,364819.94,Professor Universitário,2023-06-15
1816,Melina Vieira,emillyazevedo@example.org,(084) 2455-3375,1979-10-23,Masculino,Campinas,SP,1148355.32,Professor Universitário,2023-01-08
1817,Maria Júlia Dias,epimenta@example.com,+55 71 8784-9622,1979-10-23,Feminino,Goiânia,GO,958036.1,Executivo,2022-09-23
1818,João Pedro Santos,isaque04@example.com,+55 84 5069 2965,1987-10-23,Feminino,São Paulo,SP,414633.2,Advogado,2022-02-05
1819,Yasmin Farias,casa-grandecaue@example.com,+55 81 7672 9350,1971-10-23,Masculino,Recife,PE,629671.13,Piloto,2024-06-30
1820,Maysa Pacheco,theorodrigues@example.com,+55 84 1291 4650,1986-10-22,Feminino,Porto Alegre,RS,437793.53,Dentista,2023-01-19
1821,Diogo Viana,anamonteiro@example.com,81 0457-9725,1977-10-22,Feminino,Goiânia,GO,1160656.66,Executivo,2023-09-25
1822,Vicente da Rocha,marquesbenicio@example.org,+55 31 9821-4782,1976-10-22,Feminino,Vitória,ES,1545292.55,Professor Universitário,2022-06-14
1823,Gael Macedo,danielnunes@example.net,+55 81 5167-6706,1983-10-23,Masculino,Curitiba,PR,423193.69,Consultor,2024-12-22
1824,Nicolas Pires,joao-lucasviana@example.net,(011) 3011-2200,1973-10-22,Masculino,Recife,PE,316212.92,Engenheiro,2022-09-20
1825,Dra. Stella da Rocha,jose64@example.net,+55 (084) 3367-9608,1975-10-23,Feminino,Recife,PE,643429.55,Piloto,2024-08-05
1826,Vitor Hugo Pereira,umonteiro@example.net,+55 21 3605 4946,1993-10-22,Masculino,Rio de Janeiro,RJ,214278.17,Juiz,2023-02-04
1827,Catarina Alves,larissa49@example.net,+55 (071) 1324 9519,1981-10-22,Prefiro não informar,Vitória,ES,1341737.2,Promotor,2023-07-23
1828,Marcelo Aragão,barbosahenrique@example.com,(021) 6175 8080,1988-10-22,Masculino,São José dos Campos,SP,714640.26,Gestor de TI,2023-08-07
1829,Vinicius Siqueira,da-pazthomas@example.net,+55 (084) 0404 3156,1983-10-23,Masculino,Goiânia,GO,1414234.01,Cirurgião,2022-11-20
1830,Sophia Fernandes,rodriguespaulo@example.com,+55 (071) 8148-3747,1974-10-22,Masculino,Florianópolis,SC,434502.31,Diretor de Empresa,2023-08-21
1831,Dr. Thiago Aragão,bryanpinto@example.net,+55 (021) 1685 6471,1984-10-22,Masculino,Campinas,SP,311095.42,Gestor de TI,2022-06-06
1832,Milena Novaes,brayan19@example.org,+55 (021) 7169-8837,1995-10-23,Masculino,Fortaleza,CE,430160.15,Engenheiro,2024-11-05
1833,Srta. Maya Borges,fonsecapietra@example.com,(011) 8611-9976,1969-10-22,Feminino,Rio de Janeiro,RJ,823219.5,Professor Universitário,2023-07-22
1834,Maria Alice Pacheco,miguelcastro@example.com,+55 (084) 7050 5835,1989-10-22,Feminino,Campinas,SP,2042147.06,Investidor,2023-10-07
1835,José Miguel Fogaça,pastorcecilia@example.com,(061) 7285 3533,1971-10-23,Outro,Salvador,BA,777240.92,Contador,2023-03-26
1836,Sophia Castro,liam66@example.net,+55 (011) 1775-8015,1978-10-22,Masculino,Recife,PE,677653.69,Empresário,2022-02-08
1837,Juliana Lima,fnovaes@example.net,+55 (084) 0302-8532,1972-10-22,Masculino,Belo Horizonte,MG,882310.05,Piloto,2023-07-11
1838,Emanuelly Mendes,llopes@example.net,+55 21 4515-0252,1960-10-22,Masculino,Salvador,BA,399195.87,Diretor de Empresa,2024-06-24
1839,Maria Eduarda da Rosa,pcaldeira@example.org,71 7308-9720,1980-10-22,Feminino,Recife,PE,1133644.66,Consultor,2024-07-29
1840,Mirella Teixeira,lucas-gabrielmendes@example.com,(071) 7118-4252,1965-10-22,Feminino,Porto Alegre,RS,1004480.6,Contador,2022-05-01
1841,Dra. Rafaela Rezende,acosta@example.net,+55 (081) 0712 1024,1981-10-22,Feminino,Vitória,ES,1037879.35,Delegado,2023-10-11
1842,Gael da Rocha,mariana30@example.com,(081) 7719-6199,1971-10-23,Feminino,Brasília,DF,358726.56,Executivo,2023-06-29
1843,Olívia Caldeira,tfonseca@example.net,(021) 5667-6409,1973-10-22,Masculino,São José dos Campos,SP,550215.3,Executivo,2022-03-16
1844,Maria Flor Moura,mathiasda-paz@example.com,+55 (031) 0952 2426,1985-10-22,Masculino,São José dos Campos,SP,519213.85,Investidor,2023-09-08
1845,Maria Clara Costa,mpinto@example.net,+55 (061) 2191-4390,1987-10-23,Masculino,Belo Horizonte,MG,1477464.94,Investidor,2023-07-07
1846,Alícia Fonseca,maria-liz36@example.org,+55 61 5791 1501,1985-10-22,Masculino,Manaus,AM,895366.42,Investidor,2023-11-12
1847,Bernardo Gonçalves,larissaalbuquerque@example.org,21 0265-8934,1996-10-22,Masculino,Brasília,DF,538015.08,Engenheiro,2023-01-02
1848,Maitê Peixoto,nnovais@example.org,(051) 4883 5719,1997-10-22,Masculino,Vitória,ES,256550.8,Advogado,2024-04-30
1849,Cauê da Paz,kmelo@example.org,+55 61 6386-6432,1997-10-22,Feminino,Goiânia,GO,505594.02,Empresário,2022-03-29
1850,Gustavo Henrique Borges,isales@example.net,81 6528 2468,1975-10-23,Masculino,Manaus,AM,586901.97,Cirurgião,2024-10-06
1851,Dr. Enzo Silveira,irios@example.com,+55 (011) 0020 8601,1995-10-23,Masculino,Goiânia,GO,467480.46,Diretor de Empresa,2022-12-02
1852,Marcos Vinicius Vieira,diaserick@example.net,+55 (041) 8543 2716,1990-10-22,Masculino,Vitória,ES,1342287.54,Delegado,2022-03-29
1853,Gabriela Siqueira,ramosmiguel@example.org,(051) 6369 3010,1983-10-23,Feminino,Fortaleza,CE,727026.68,Consultor,2023-06-18
1854,Arthur Miguel Pastor,mouraravy@example.org,81 7810-4802,1977-10-22,Masculino,Curitiba,PR,533934.92,Professor Universitário,2022-02-19
1855,Isabel Farias,davi-lucca58@example.net,+55 (061) 9093-0437,1984-10-22,Feminino,Florianópolis,SC,427722.08,Delegado,2023-10-04
1856,Mariana Borges,laragoncalves@example.org,61 0812-2681,1990-10-22,Masculino,São Paulo,SP,385097.06,Juiz,2024-04-13
1857,Dr. Raul Sampaio,maria-cecilia05@example.net,+55 21 1105-8330,1975-10-23,Outro,Fortaleza,CE,612988.01,Promotor,2022-08-18
1858,Marina Monteiro,manuelapinto@example.net,(021) 2189 1426,1968-10-22,Masculino,Recife,PE,809916.42,Contador,2024-10-26
1859,Isabel Melo,wsiqueira@example.net,+55 (041) 1676 7187,1973-10-22,Feminino,Manaus,AM,735314.56,Consultor,2022-10-17
1860,Maria Laura Cardoso,juliada-costa@example.com,71 8501-6276,1991-10-23,Feminino,Rio de Janeiro,RJ,436063.85,Juiz,2022-06-09
1861,Emanuel Cirino,blopes@example.com,31 8093-7616,1983-10-23,Masculino,Porto Alegre,RS,379276.99,Empresário,2022-06-03
1862,Sr. Francisco Novaes,martinsana@example.net,0800 359 8125,1986-10-22,Masculino,Campinas,SP,1074172.35,Executivo,2024-12-07
1863,Dr. Rhavi Martins,luaraduarte@example.net,11 6408-3858,1985-10-22,Masculino,Goiânia,GO,545655.72,Engenheiro,2022-11-15
1864,Liam Alves,santosamanda@example.org,(031) 1657-8939,1968-10-22,Masculino,Porto Alegre,RS,1271311.45,Produtor,2023-03-06
1865,Davi Miguel Pastor,isabela51@example.net,61 7114-8600,1987-10-23,Masculino,Brasília,DF,1213114.6,Promotor,2023-07-19
1866,Maria Cecília Vasconcelos,abreuleo@example.com,+55 81 9287-8757,1990-10-22,Feminino,Belo Horizonte,MG,1411076.54,Dentista,2023-07-12
1867,Igor Ramos,vasconcelosjoao-miguel@example.net,+55 (081) 0112-5018,1972-10-22,Feminino,Goiânia,GO,741897.12,Diretor de Empresa,2022-05-11
1868,Ana Carolina Monteiro,luigi90@example.com,0300-522-2336,1967-10-23,Masculino,Brasília,DF,454920.18,Cirurgião,2022-12-13
1869,Giovanna Campos,gomeslucca@example.org,+55 (021) 7302 4266,1973-10-22,Feminino,Belo Horizonte,MG,1139165.25,Desenvolvedor de Software,2022-08-16
1870,José Pedro Sampaio,pfonseca@example.com,(011) 0571 4469,1995-10-23,Masculino,Porto Alegre,RS,606285.4,Professor Universitário,2022-11-30
1871,Dr. Thales da Cunha,silveiragabrielly@example.net,11 3544-5345,1983-10-23,Masculino,Fortaleza,CE,1165960.07,Consultor,2023-06-08
1872,Srta. Lara Garcia,inovaes@example.net,84 5834 8348,1990-10-22,Masculino,Goiânia,GO,978136.44,Investidor,2024-04-07
1873,Srta. Maria Rezende,kpires@example.com,11 3664-8532,1984-10-22,Feminino,São José dos Campos,SP,1200184.48,Dentista,2024-06-10
1874,Raul Melo,sabrina70@example.net,0500-432-6983,1990-10-22,Masculino,Recife,PE,357736.39,Desenvolvedor de Software,2023-09-06
1875,Isis da Rosa,lorenapeixoto@example.net,(081) 8050 4505,1985-10-22,Masculino,Belo Horizonte,MG,840679.82,Arquiteto,2022-11-12
1876,Srta. Emanuella Nascimento,isadora72@example.net,+55 (021) 0734 2939,1983-10-23,Masculino,Fortaleza,CE,1575301.3,Empresário,2024-02-29
1877,Ravi Lucca Machado,marianacasa-grande@example.net,(051) 4503 8016,1988-10-22,Masculino,Salvador,BA,1233995.67,Cirurgião,2024-01-05
1878,Lucas Gabriel Novais,henry50@example.net,+55 81 0450 2814,1992-10-22,Masculino,Vitória,ES,306739.01,Agente Esportivo,2024-03-31
1879,Luigi da Conceição,carvalhomaria-fernanda@example.net,+55 71 3379-5311,1978-10-22,Outro,Recife,PE,1879207.63,Diretor de Empresa,2022-02-07
1880,Diego da Costa,benjamin42@example.com,11 2742 8662,1985-10-22,Feminino,Curitiba,PR,1276662.06,Dentista,2022-04-10
1881,Manuella Camargo,mouraemanuella@example.com,+55 21 8385-5451,1984-10-22,Feminino,Salvador,BA,1941053.3,Engenheiro,2024-09-25
1882,Pedro Aparecida,pachecoravi@example.com,+55 41 1745 5537,1996-10-22,Masculino,São Paulo,SP,358231.89,Executivo,2024-02-01
1883,Srta. Maria Vitória Carvalho,icirino@example.org,84 7337 4612,1983-10-23,Masculino,Fortaleza,CE,748716.83,Agente Esportivo,2023-07-30
