venda_id,cliente_id,veiculo_id,vendedor_id,data_venda,valor_venda,desconto_percentual,forma_pagamento,numero_parcelas,valor_entrada,status_venda,cliente_nome,idade_cliente,genero,cidade,estado,renda_anual,profissao,marca,modelo,ano_fabricacao,potencia_cv,cilindradas,categoria,preco_base,vendedor_nome,comissao_percentual,ano,mes,ano_mes,trimestre
1207,244,32,11,2024-09-07,817589.88,5.05,Financiamento,48,264458.19,Concluída,Erick da Mota,61,Masculino,Rio de Janeiro,RJ,1060058.62,Piloto,Mercedes-AMG,GT,2024,530,4.0,Esportivo,861074.12,Rafaela Freitas,4.67,2024,9,2024-09,2024Q3
1208,584,31,10,2023-08-08,907158.88,0.09,Leasing,48,90715.89,Concluída,Isabelly Aparecida,40,Masculino,Brasília,DF,1197169.55,Consultor,BMW,M8 Competition,2022,625,4.4,Gran Turismo,907976.06,Manuela Barros,4.09,2023,8,2023-08,2023Q3
1209,904,11,3,2023-06-25,376725.81,6.75,À vista,1,376725.81,Concluída,Sra. Clarice Cassiano,60,Feminino,Recife,PE,601281.51,Executivo,Porsche,718 Cayman,2024,300,2.0,Esportivo,403995.51,Lucas Gabriel Souza,4.89,2023,6,2023-06,2023Q2
1211,71,20,5,2024-04-07,1787920.44,3.66,Financiamento,12,556965.13,Concluída,Bianca da Costa,40,Masculino,Rio de Janeiro,RJ,1094585.29,Diretor de Empresa,Aston Martin,DBS Superleggera,2025,725,5.2,Superesportivo,1855844.34,Daniela Montenegro,4.54,2024,4,2024-04,2024Q2
1212,450,38,1,2024-06-26,877414.65,2.01,Financiamento,24,321349.37,Concluída,Bruno Pinto,46,Feminino,Porto Alegre,RS,1489204.75,Arquiteto,Audi,RS7,2024,600,4.0,Gran Turismo,895412.44,Allana Ferreira,3.95,2024,6,2024-06,2024Q2
1213,1287,20,3,2023-03-16,1650587.96,11.06,Financiamento,36,643654.42,Concluída,Maria Helena Rodrigues,55,Feminino,São José dos Campos,SP,1429116.36,Contador,Aston Martin,DBS Superleggera,2025,725,5.2,Superesportivo,1855844.34,Lucas Gabriel Souza,4.89,2023,3,2023-03,2023Q1
1214,447,4,12,2023-09-09,784539.69,7.76,Financiamento,48,211316.24,Concluída,Vitória Gonçalves,35,Masculino,Brasília,DF,1450813.36,Delegado,Ferrari,Portofino,2023,600,3.9,Conversível,850541.73,Sra. Letícia Brito,4.15,2023,9,2023-09,2023Q3
1215,1152,28,6,2023-10-01,557261.05,3.94,À vista,1,557261.05,Concluída,Henry Gabriel Siqueira,29,Masculino,Florianópolis,SC,252285.31,Arquiteto,BMW,M3 Competition,2022,510,3.0,Esportivo,580117.69,Sr. Joaquim Almeida,4.76,2023,10,2023-10,2023Q4
1216,1218,8,3,2023-10-27,1394679.99,3.47,Financiamento,48,306217.85,Concluída,Isabella Siqueira,49,Feminino,São Paulo,SP,1462532.51,Professor Universitário,Lamborghini,Urus,2024,650,4.0,SUV Esportivo,1444815.07,Lucas Gabriel Souza,4.89,2023,10,2023-10,2023Q4
1217,172,8,6,2023-11-28,1260456.67,12.76,Financiamento,36,308072.02,Concluída,Mateus Barros,37,Masculino,Recife,PE,1307805.87,Arquiteto,Lamborghini,Urus,2024,650,4.0,SUV Esportivo,1444815.07,Sr. Joaquim Almeida,4.76,2023,11,2023-11,2023Q4
1218,522,30,1,2024-07-06,889532.68,4.75,Consórcio,84,0.0,Concluída,Maria Eduarda Pimenta,36,Feminino,Manaus,AM,1121810.47,Diretor de Empresa,BMW,M5 Competition,2024,625,4.4,Esportivo,933892.58,Allana Ferreira,3.95,2024,7,2024-07,2024Q3
1219,905,18,2,2023-02-22,863818.77,5.08,À vista,1,863818.77,Concluída,Bernardo Viana,27,Masculino,Curitiba,PR,518124.4,Professor Universitário,Aston Martin,Vantage,2024,510,4.0,Esportivo,910049.27,Maya Mendonça,3.07,2023,2,2023-02,2023Q1
1220,106,28,3,2023-09-03,575418.74,0.81,Leasing,48,57541.87,Concluída,Rafaela Freitas,42,Prefiro não informar,Goiânia,GO,739469.61,Advogado,BMW,M3 Competition,2022,510,3.0,Esportivo,580117.69,Lucas Gabriel Souza,4.89,2023,9,2023-09,2023Q3
1221,393,2,15,2023-10-24,1071684.24,9.11,À vista,1,1071684.24,Concluída,Erick Correia,46,Feminino,Campinas,SP,1710235.48,Promotor,Ferrari,F8 Tributo,2022,720,3.9,Superesportivo,1179100.27,Marcela Garcia,4.5,2023,10,2023-10,2023Q4
1222,1006,25,6,2023-10-05,680691.37,4.79,À vista,1,680691.37,Concluída,Liam Mendonça,35,Feminino,Curitiba,PR,1150121.31,Diretor de Empresa,Ford,Mustang Shelby GT500,2023,760,5.2,Muscle Car,714936.84,Sr. Joaquim Almeida,4.76,2023,10,2023-10,2023Q4
1223,1977,10,13,2024-06-19,887473.72,7.01,Financiamento,24,197199.05,Concluída,Bella Sales,35,Masculino,Florianópolis,SC,1231697.76,Dentista,Porsche,911 Turbo,2023,580,3.8,Superesportivo,954375.44,Paulo da Mota,4.99,2024,6,2024-06,2024Q2
1224,1030,37,11,2024-12-07,612783.56,0.82,À vista,1,612783.56,Concluída,Sra. Bianca Câmara,38,Masculino,Curitiba,PR,1298795.94,Investidor,Audi,RS5,2025,450,2.9,Esportivo,617849.93,Rafaela Freitas,4.67,2024,12,2024-12,2024Q4
1225,262,5,4,2023-02-23,1419707.89,9.77,À vista,1,1419707.89,Concluída,Jade Vargas,38,Masculino,Curitiba,PR,1245443.95,Produtor,Ferrari,812 Superfast,2022,800,6.5,Gran Turismo,1573432.22,Ana Luiza Caldeira,4.81,2023,2,2023-02,2023Q1
1226,1125,3,13,2024-08-22,967780.99,2.05,Leasing,48,96778.1,Concluída,Maria Alice Brito,41,Masculino,Fortaleza,CE,1308525.19,Gestor de TI,Ferrari,Roma,2022,620,3.9,Gran Turismo,988035.72,Paulo da Mota,4.99,2024,8,2024-08,2024Q3
1227,336,10,13,2024-04-01,914577.98,4.17,Consórcio,72,0.0,Concluída,Sra. Melina Pires,42,Masculino,Salvador,BA,1833641.04,Médico,Porsche,911 Turbo,2023,580,3.8,Superesportivo,954375.44,Paulo da Mota,4.99,2024,4,2024-04,2024Q2
1228,1229,23,5,2023-08-28,566081.81,2.03,Financiamento,36,118852.45,Concluída,Gustavo Henrique Rodrigues,34,Masculino,Curitiba,PR,493013.26,Dentista,Chevrolet,Camaro ZL1,2024,650,6.2,Muscle Car,577811.38,Daniela Montenegro,4.54,2023,8,2023-08,2023Q3
1229,1598,13,8,2024-02-28,681042.97,1.42,Financiamento,48,243839.7,Concluída,João Lucas Lima,56,Masculino,Recife,PE,405983.54,Cirurgião,Porsche,Panamera,2024,330,3.0,Gran Turismo,690853.08,Henrique Pereira,3.61,2024,2,2024-02,2024Q1
1230,1362,36,2,2024-12-04,1244682.77,8.76,Financiamento,60,340367.08,Concluída,Benjamim Rios,42,Masculino,Salvador,BA,1055936.46,Médico,Audi,R8 V10,2024,570,5.2,Superesportivo,1364185.41,Maya Mendonça,3.07,2024,12,2024-12,2024Q4
1231,478,18,1,2024-06-16,844980.75,7.15,Consórcio,72,0.0,Concluída,Maria Cecília Santos,36,Masculino,Campinas,SP,553872.35,Dentista,Aston Martin,Vantage,2024,510,4.0,Esportivo,910049.27,Allana Ferreira,3.95,2024,6,2024-06,2024Q2
1232,1952,9,3,2023-12-24,542443.11,9.25,Leasing,24,54244.31,Concluída,Mariah Borges,54,Masculino,Curitiba,PR,498029.41,Dentista,Porsche,911 Carrera,2023,385,3.0,Esportivo,597733.45,Lucas Gabriel Souza,4.89,2023,12,2023-12,2023Q4
1233,32,18,9,2023-03-09,856083.35,5.93,Financiamento,48,289339.21,Concluída,Hadassa Moraes,43,Masculino,Salvador,BA,2080973.8,Dentista,Aston Martin,Vantage,2024,510,4.0,Esportivo,910049.27,Miguel Abreu,4.23,2023,3,2023-03,2023Q1
1234,1785,14,12,2024-12-11,680145.36,2.72,Financiamento,12,215621.96,Concluída,Dr. Arthur Gabriel Abreu,38,Feminino,São José dos Campos,SP,742738.56,Diretor de Empresa,Porsche,Taycan,2023,560,0.0,Esportivo Elétrico,699162.58,Sra. Letícia Brito,4.15,2024,12,2024-12,2024Q4
1235,453,18,5,2024-12-07,873283.28,4.04,Financiamento,36,318305.52,Concluída,Maria Eduarda Rocha,36,Feminino,Rio de Janeiro,RJ,1181140.09,Empresário,Aston Martin,Vantage,2024,510,4.0,Esportivo,910049.27,Daniela Montenegro,4.54,2024,12,2024-12,2024Q4
1236,1890,37,2,2023-06-19,597831.59,3.24,Leasing,24,59783.16,Concluída,Lucas da Rocha,58,Masculino,Porto Alegre,RS,484434.04,Juiz,Audi,RS5,2025,450,2.9,Esportivo,617849.93,Maya Mendonça,3.07,2023,6,2023-06,2023Q2
1237,438,30,15,2023-12-23,932865.3,0.11,Financiamento,48,329733.42,Concluída,Diego Porto,44,Masculino,Goiânia,GO,1647404.15,Desenvolvedor de Software,BMW,M5 Competition,2024,625,4.4,Esportivo,933892.58,Marcela Garcia,4.5,2023,12,2023-12,2023Q4
1238,1192,3,10,2023-08-08,927765.54,6.1,Financiamento,24,258375.07,Concluída,Juliana da Costa,41,Masculino,Porto Alegre,RS,1441538.42,Médico,Ferrari,Roma,2022,620,3.9,Gran Turismo,988035.72,Manuela Barros,4.09,2023,8,2023-08,2023Q3
1239,968,17,6,2023-01-11,1171500.84,14.41,À vista,1,1171500.84,Concluída,Maria Eduarda Macedo,35,Feminino,Rio de Janeiro,RJ,1543743.61,Desenvolvedor de Software,McLaren,Artura,2025,680,3.0,Superesportivo Híbrido,1368735.65,Sr. Joaquim Almeida,4.76,2023,1,2023-01,2023Q1
1240,854,25,3,2024-01-03,673113.03,5.85,À vista,1,673113.03,Concluída,Ravi Lucca Nogueira,45,Masculino,Fortaleza,CE,1150251.44,Delegado,Ford,Mustang Shelby GT500,2023,760,5.2,Muscle Car,714936.84,Lucas Gabriel Souza,4.89,2024,1,2024-01,2024Q1
1242,494,35,15,2024-11-26,779693.01,1.24,Consórcio,60,0.0,Concluída,Sara Cunha,46,Masculino,Brasília,DF,1368744.65,Dentista,Mercedes-AMG,E63 S,2023,612,4.0,Esportivo,789482.59,Marcela Garcia,4.5,2024,11,2024-11,2024Q4
1243,895,18,14,2024-07-27,892212.3,1.96,Financiamento,36,287626.01,Concluída,Thales Pires,50,Feminino,Brasília,DF,1311098.33,Promotor,Aston Martin,Vantage,2024,510,4.0,Esportivo,910049.27,Valentim Vasconcelos,3.05,2024,7,2024-07,2024Q3
1244,1199,24,9,2023-03-04,428919.73,6.2,Financiamento,48,156691.13,Concluída,Luigi Freitas,28,Masculino,Salvador,BA,456264.1,Arquiteto,Ford,Mustang GT,2024,460,5.0,Muscle Car,457270.5,Miguel Abreu,4.23,2023,3,2023-03,2023Q1
1246,1939,19,4,2024-09-17,1033300.46,8.42,Leasing,24,103330.05,Concluída,Luiz Felipe Castro,58,Masculino,Manaus,AM,617138.28,Professor Universitário,Aston Martin,DB11,2022,630,5.2,Gran Turismo,1128303.62,Ana Luiza Caldeira,4.81,2024,9,2024-09,2024Q3
1247,350,16,3,2023-01-25,1085758.14,9.07,Leasing,48,108575.81,Concluída,João Nogueira,39,Feminino,Belo Horizonte,MG,582753.46,Gestor de TI,McLaren,GT,2023,620,4.0,Gran Turismo,1194059.32,Lucas Gabriel Souza,4.89,2023,1,2023-01,2023Q1
1248,596,3,12,2024-03-25,973116.38,1.51,À vista,1,973116.38,Concluída,Amanda Cirino,45,Feminino,Campinas,SP,1400393.95,Cirurgião,Ferrari,Roma,2022,620,3.9,Gran Turismo,988035.72,Sra. Letícia Brito,4.15,2024,3,2024-03,2024Q1
1249,1282,32,15,2023-08-21,834208.61,3.12,Financiamento,48,177397.52,Concluída,Dr. Anthony Gabriel da Mata,56,Masculino,Recife,PE,1337525.7,Médico,Mercedes-AMG,GT,2024,530,4.0,Esportivo,861074.12,Marcela Garcia,4.5,2023,8,2023-08,2023Q3
1250,1649,17,11,2023-12-03,1239390.13,9.45,À vista,1,1239390.13,Concluída,Rebeca Melo,36,Masculino,Rio de Janeiro,RJ,1661720.24,Consultor,McLaren,Artura,2025,680,3.0,Superesportivo Híbrido,1368735.65,Rafaela Freitas,4.67,2023,12,2023-12,2023Q4
1251,1317,11,15,2023-02-02,387876.09,3.99,Consórcio,72,0.0,Concluída,João Lucas Melo,33,Masculino,Fortaleza,CE,259294.33,Empresário,Porsche,718 Cayman,2024,300,2.0,Esportivo,403995.51,Marcela Garcia,4.5,2023,2,2023-02,2023Q1
1252,137,10,3,2024-07-28,915150.61,4.11,À vista,1,915150.61,Concluída,Gabrielly Jesus,50,Prefiro não informar,Recife,PE,990931.1,Empresário,Porsche,911 Turbo,2023,580,3.8,Superesportivo,954375.44,Lucas Gabriel Souza,4.89,2024,7,2024-07,2024Q3
1253,529,27,14,2023-10-26,504081.85,4.44,Financiamento,24,162674.55,Concluída,Kevin Vargas,34,Masculino,Salvador,BA,380883.91,Delegado,Dodge,Charger SRT Hellcat,2022,707,6.2,Muscle Car,527502.98,Valentim Vasconcelos,3.05,2023,10,2023-10,2023Q4
1254,1371,8,6,2023-06-26,1306690.75,9.56,À vista,1,1306690.75,Concluída,Enzo Gabriel Cassiano,42,Feminino,Salvador,BA,933037.05,Promotor,Lamborghini,Urus,2024,650,4.0,SUV Esportivo,1444815.07,Sr. Joaquim Almeida,4.76,2023,6,2023-06,2023Q2
1255,608,22,9,2024-08-02,377317.05,4.35,Financiamento,36,126596.72,Concluída,Giovanna Nogueira,35,Masculino,Vitória,ES,419605.58,Engenheiro,Chevrolet,Camaro SS,2024,455,6.2,Muscle Car,394476.79,Miguel Abreu,4.23,2024,8,2024-08,2024Q3
1256,1578,22,9,2024-11-03,391715.45,0.7,À vista,1,391715.45,Concluída,Dr. Emanuel Azevedo,46,Masculino,Campinas,SP,489191.3,Delegado,Chevrolet,Camaro SS,2024,455,6.2,Muscle Car,394476.79,Miguel Abreu,4.23,2024,11,2024-11,2024Q4
1257,232,10,6,2023-01-22,945690.62,0.91,Financiamento,12,309397.93,Concluída,João Costela,39,Feminino,Florianópolis,SC,834600.2,Agente Esportivo,Porsche,911 Turbo,2023,580,3.8,Superesportivo,954375.44,Sr. Joaquim Almeida,4.76,2023,1,2023-01,2023Q1
1258,310,28,13,2023-04-10,554360.46,4.44,À vista,1,554360.46,Concluída,Caroline Pereira,27,Masculino,Salvador,BA,572946.83,Engenheiro,BMW,M3 Competition,2022,510,3.0,Esportivo,580117.69,Paulo da Mota,4.99,2023,4,2023-04,2023Q2
1259,1621,15,13,2024-05-13,1299840.7,8.57,Financiamento,12,464569.17,Concluída,Eloah Peixoto,45,Masculino,Brasília,DF,1848095.38,Consultor,McLaren,720S,2023,720,4.0,Superesportivo,1421678.55,Paulo da Mota,4.99,2024,5,2024-05,2024Q2
1260,179,10,15,2024-08-08,892436.47,6.49,Consórcio,84,0.0,Concluída,Kevin da Costa,36,Masculino,Campinas,SP,1426225.03,Executivo,Porsche,911 Turbo,2023,580,3.8,Superesportivo,954375.44,Marcela Garcia,4.5,2024,8,2024-08,2024Q3
1261,778,35,3,2023-03-15,779377.21,1.28,Financiamento,48,164560.12,Concluída,Pedro Lucas Lima,53,Masculino,Recife,PE,435272.32,Executivo,Mercedes-AMG,E63 S,2023,612,4.0,Esportivo,789482.59,Lucas Gabriel Souza,4.89,2023,3,2023-03,2023Q1
1262,1651,1,8,2024-10-26,969505.96,2.74,Consórcio,72,0.0,Concluída,Théo Freitas,45,Masculino,Belo Horizonte,MG,1255856.59,Agente Esportivo,Ferrari,488 GTB,2025,670,3.9,Superesportivo,996818.8,Henrique Pereira,3.61,2024,10,2024-10,2024Q4
1263,1568,19,8,2023-12-11,967520.35,14.25,À vista,1,967520.35,Concluída,Luiz Fernando Pimenta,39,Masculino,São José dos Campos,SP,944887.93,Engenheiro,Aston Martin,DB11,2022,630,5.2,Gran Turismo,1128303.62,Henrique Pereira,3.61,2023,12,2023-12,2023Q4
1264,1676,30,11,2023-10-15,895229.43,4.14,Consórcio,84,0.0,Concluída,Asafe Cirino,37,Feminino,Goiânia,GO,1381145.86,Produtor,BMW,M5 Competition,2024,625,4.4,Esportivo,933892.58,Rafaela Freitas,4.67,2023,10,2023-10,2023Q4
1265,344,17,7,2024-06-19,1223239.05,10.63,Consórcio,60,0.0,Concluída,Emilly Correia,40,Masculino,Recife,PE,1110243.72,Empresário,McLaren,Artura,2025,680,3.0,Superesportivo Híbrido,1368735.65,Cecilia Borges,3.35,2024,6,2024-06,2024Q2
1266,1967,2,5,2023-07-04,1004475.52,14.81,Leasing,24,100447.55,Concluída,Heloisa Fogaça,37,Feminino,Fortaleza,CE,1068102.55,Engenheiro,Ferrari,F8 Tributo,2022,720,3.9,Superesportivo,1179100.27,Daniela Montenegro,4.54,2023,7,2023-07,2023Q3
1267,1779,18,13,2023-08-19,862908.72,5.18,Consórcio,60,0.0,Concluída,Maria Julia Pereira,38,Outro,Fortaleza,CE,770688.84,Investidor,Aston Martin,Vantage,2024,510,4.0,Esportivo,910049.27,Paulo da Mota,4.99,2023,8,2023-08,2023Q3
1268,1551,35,4,2023-04-21,777482.45,1.52,Leasing,48,77748.24,Concluída,Sara Montenegro,35,Masculino,Fortaleza,CE,1712785.28,Gestor de TI,Mercedes-AMG,E63 S,2023,612,4.0,Esportivo,789482.59,Ana Luiza Caldeira,4.81,2023,4,2023-04,2023Q2
1269,141,16,10,2024-05-12,1071548.83,10.26,Consórcio,72,0.0,Concluída,Isaque da Cruz,48,Masculino,Curitiba,PR,747567.4,Contador,McLaren,GT,2023,620,4.0,Gran Turismo,1194059.32,Manuela Barros,4.09,2024,5,2024-05,2024Q2
1270,692,19,7,2024-10-24,1009606.08,10.52,À vista,1,1009606.08,Concluída,Yasmin Nascimento,45,Feminino,Goiânia,GO,1127103.35,Advogado,Aston Martin,DB11,2022,630,5.2,Gran Turismo,1128303.62,Cecilia Borges,3.35,2024,10,2024-10,2024Q4
1271,1968,26,12,2024-10-06,575750.75,5.34,Financiamento,24,155396.87,Concluída,Thiago Rocha,38,Masculino,Campinas,SP,1572323.6,Executivo,Dodge,Challenger SRT Hellcat,2024,717,6.2,Muscle Car,608230.24,Sra. Letícia Brito,4.15,2024,10,2024-10,2024Q4
1272,232,34,6,2023-07-26,621730.58,3.24,Financiamento,12,131006.11,Concluída,João Costela,39,Feminino,Florianópolis,SC,834600.2,Agente Esportivo,Mercedes-AMG,C63 S,2023,510,4.0,Esportivo,642549.17,Sr. Joaquim Almeida,4.76,2023,7,2023-07,2023Q3
1273,387,36,2,2023-05-05,1324760.45,2.89,Financiamento,36,489488.6,Concluída,Oliver Cavalcanti,45,Feminino,Brasília,DF,1233856.3,Consultor,Audi,R8 V10,2024,570,5.2,Superesportivo,1364185.41,Maya Mendonça,3.07,2023,5,2023-05,2023Q2
1274,1195,28,5,2024-06-17,547457.06,5.63,À vista,1,547457.06,Concluída,Maria Liz Machado,30,Masculino,Florianópolis,SC,305446.58,Engenheiro,BMW,M3 Competition,2022,510,3.0,Esportivo,580117.69,Daniela Montenegro,4.54,2024,6,2024-06,2024Q2
1275,1003,30,3,2024-08-10,920257.75,1.46,Leasing,48,92025.78,Concluída,Manuela Oliveira,55,Feminino,Porto Alegre,RS,945502.54,Produtor,BMW,M5 Competition,2024,625,4.4,Esportivo,933892.58,Lucas Gabriel Souza,4.89,2024,8,2024-08,2024Q3
1276,1851,24,10,2023-05-05,446387.46,2.38,Financiamento,48,94021.26,Concluída,Dr. Enzo Silveira,30,Masculino,Goiânia,GO,467480.46,Diretor de Empresa,Ford,Mustang GT,2024,460,5.0,Muscle Car,457270.5,Manuela Barros,4.09,2023,5,2023-05,2023Q2
1277,1109,19,2,2024-05-20,1018406.85,9.74,Financiamento,36,245823.6,Concluída,Sr. Theo das Neves,48,Masculino,Campinas,SP,800152.7,Desenvolvedor de Software,Aston Martin,DB11,2022,630,5.2,Gran Turismo,1128303.62,Maya Mendonça,3.07,2024,5,2024-05,2024Q2
1278,1164,32,8,2024-12-12,851860.63,1.07,Consórcio,60,0.0,Concluída,Srta. Beatriz Cavalcanti,38,Masculino,Porto Alegre,RS,1187811.67,Promotor,Mercedes-AMG,GT,2024,530,4.0,Esportivo,861074.12,Henrique Pereira,3.61,2024,12,2024-12,2024Q4
1279,51,34,10,2023-03-02,631625.83,1.7,Consórcio,60,0.0,Concluída,Rebeca Caldeira,50,Masculino,São José dos Campos,SP,1073677.52,Dentista,Mercedes-AMG,C63 S,2023,510,4.0,Esportivo,642549.17,Manuela Barros,4.09,2023,3,2023-03,2023Q1
1280,263,34,9,2023-02-14,638822.38,0.58,Financiamento,36,190772.36,Concluída,Renan Sampaio,37,Masculino,Recife,PE,1616723.61,Empresário,Mercedes-AMG,C63 S,2023,510,4.0,Esportivo,642549.17,Miguel Abreu,4.23,2023,2,2023-02,2023Q1
1281,953,8,7,2023-07-07,1317671.34,8.8,Financiamento,24,338778.59,Concluída,Aylla Moura,45,Masculino,São Paulo,SP,2055289.81,Agente Esportivo,Lamborghini,Urus,2024,650,4.0,SUV Esportivo,1444815.07,Cecilia Borges,3.35,2023,7,2023-07,2023Q3
1282,1561,31,14,2023-07-11,878103.65,3.29,Leasing,24,87810.36,Concluída,Arthur da Costa,35,Prefiro não informar,Manaus,AM,2021709.57,Gestor de TI,BMW,M8 Competition,2022,625,4.4,Gran Turismo,907976.06,Valentim Vasconcelos,3.05,2023,7,2023-07,2023Q3
1283,1577,14,14,2024-05-23,648403.38,7.26,À vista,1,648403.38,Concluída,Luara Pimenta,30,Feminino,Florianópolis,SC,497808.41,Gestor de TI,Porsche,Taycan,2023,560,0.0,Esportivo Elétrico,699162.58,Valentim Vasconcelos,3.05,2024,5,2024-05,2024Q2
1284,739,10,12,2024-07-20,910283.29,4.62,À vista,1,910283.29,Concluída,Letícia Sampaio,37,Feminino,São Paulo,SP,1433044.75,Médico,Porsche,911 Turbo,2023,580,3.8,Superesportivo,954375.44,Sra. Letícia Brito,4.15,2024,7,2024-07,2024Q3
1285,1807,8,8,2024-06-28,1356825.83,6.09,Financiamento,60,351762.4,Concluída,Nina Martins,47,Feminino,Florianópolis,SC,1759591.96,Consultor,Lamborghini,Urus,2024,650,4.0,SUV Esportivo,1444815.07,Henrique Pereira,3.61,2024,6,2024-06,2024Q2
1286,621,7,3,2024-06-20,2084329.18,10.75,À vista,1,2084329.18,Concluída,Srta. Isabelly Mendes,40,Feminino,Goiânia,GO,1163824.44,Promotor,Lamborghini,Aventador,2025,770,6.5,Superesportivo,2335382.83,Lucas Gabriel Souza,4.89,2024,6,2024-06,2024Q2
1287,301,21,7,2024-06-14,470554.69,3.15,Financiamento,36,110663.63,Concluída,Pietro Castro,28,Masculino,Campinas,SP,405855.1,Executivo,Chevrolet,Corvette C8,2023,495,6.2,Esportivo,485859.26,Cecilia Borges,3.35,2024,6,2024-06,2024Q2
1288,752,10,7,2023-08-04,904366.17,5.24,Financiamento,48,223570.54,Concluída,Dr. Alexandre Mendonça,37,Masculino,Porto Alegre,RS,685282.29,Diretor de Empresa,Porsche,911 Turbo,2023,580,3.8,Superesportivo,954375.44,Cecilia Borges,3.35,2023,8,2023-08,2023Q3
1289,1212,20,15,2023-11-16,1593242.37,14.15,À vista,1,1593242.37,Concluída,Ana Beatriz Moreira,43,Masculino,São José dos Campos,SP,1851148.05,Produtor,Aston Martin,DBS Superleggera,2025,725,5.2,Superesportivo,1855844.34,Marcela Garcia,4.5,2023,11,2023-11,2023Q4
1290,1827,3,2,2023-04-01,928555.97,6.02,À vista,1,928555.97,Concluída,Catarina Alves,44,Prefiro não informar,Vitória,ES,1341737.2,Promotor,Ferrari,Roma,2022,620,3.9,Gran Turismo,988035.72,Maya Mendonça,3.07,2023,4,2023-04,2023Q2
1291,1510,36,13,2023-08-23,1360911.37,0.24,Financiamento,24,355678.85,Concluída,Luiza da Mota,40,Masculino,Brasília,DF,1856124.1,Advogado,Audi,R8 V10,2024,570,5.2,Superesportivo,1364185.41,Paulo da Mota,4.99,2023,8,2023-08,2023Q3
1292,621,3,7,2024-12-20,870360.67,11.91,À vista,1,870360.67,Concluída,Srta. Isabelly Mendes,40,Feminino,Goiânia,GO,1163824.44,Promotor,Ferrari,Roma,2022,620,3.9,Gran Turismo,988035.72,Cecilia Borges,3.35,2024,12,2024-12,2024Q4
1293,1170,13,12,2023-09-08,675032.54,2.29,À vista,1,675032.54,Concluída,Luana Nunes,59,Masculino,Florianópolis,SC,741614.67,Desenvolvedor de Software,Porsche,Panamera,2024,330,3.0,Gran Turismo,690853.08,Sra. Letícia Brito,4.15,2023,9,2023-09,2023Q3
1294,750,32,11,2024-06-24,806740.34,6.31,À vista,1,806740.34,Concluída,Luiz Felipe Porto,47,Masculino,Manaus,AM,1295493.87,Produtor,Mercedes-AMG,GT,2024,530,4.0,Esportivo,861074.12,Rafaela Freitas,4.67,2024,6,2024-06,2024Q2
1295,120,32,13,2024-12-26,805620.95,6.44,Financiamento,48,285077.53,Concluída,Pietro Cunha,41,Masculino,Vitória,ES,660949.09,Investidor,Mercedes-AMG,GT,2024,530,4.0,Esportivo,861074.12,Paulo da Mota,4.99,2024,12,2024-12,2024Q4
1296,1196,10,5,2023-07-13,915436.92,4.08,Consórcio,60,0.0,Concluída,Dra. Nicole Monteiro,55,Feminino,Belo Horizonte,MG,653997.59,Juiz,Porsche,911 Turbo,2023,580,3.8,Superesportivo,954375.44,Daniela Montenegro,4.54,2023,7,2023-07,2023Q3
1297,1551,36,9,2023-03-12,1228176.12,9.97,À vista,1,1228176.12,Concluída,Sara Montenegro,35,Masculino,Fortaleza,CE,1712785.28,Gestor de TI,Audi,R8 V10,2024,570,5.2,Superesportivo,1364185.41,Miguel Abreu,4.23,2023,3,2023-03,2023Q1
1298,263,20,1,2023-03-03,1737441.47,6.38,Leasing,36,173744.15,Concluída,Renan Sampaio,37,Masculino,Recife,PE,1616723.61,Empresário,Aston Martin,DBS Superleggera,2025,725,5.2,Superesportivo,1855844.34,Allana Ferreira,3.95,2023,3,2023-03,2023Q1
1299,661,28,9,2023-05-18,574142.48,1.03,Financiamento,12,206056.49,Concluída,Matteo Cunha,32,Masculino,Goiânia,GO,185798.85,Desenvolvedor de Software,BMW,M3 Competition,2022,510,3.0,Esportivo,580117.69,Miguel Abreu,4.23,2023,5,2023-05,2023Q2
1300,1574,10,3,2023-06-10,935287.93,2.0,Leasing,36,93528.79,Concluída,Sr. Asafe Cassiano,37,Outro,São José dos Campos,SP,1387683.05,Diretor de Empresa,Porsche,911 Turbo,2023,580,3.8,Superesportivo,954375.44,Lucas Gabriel Souza,4.89,2023,6,2023-06,2023Q2
1301,1995,36,10,2023-02-21,1327761.66,2.67,Financiamento,60,272865.98,Concluída,Eduarda Lima,38,Masculino,Goiânia,GO,1099521.55,Consultor,Audi,R8 V10,2024,570,5.2,Superesportivo,1364185.41,Manuela Barros,4.09,2023,2,2023-02,2023Q1
1302,1831,9,4,2024-06-02,555473.7,7.07,Financiamento,12,217039.92,Concluída,Dr. Thiago Aragão,41,Masculino,Campinas,SP,311095.42,Gestor de TI,Porsche,911 Carrera,2023,385,3.0,Esportivo,597733.45,Ana Luiza Caldeira,4.81,2024,6,2024-06,2024Q2
1303,280,15,7,2023-01-07,1362110.22,4.19,Consórcio,72,0.0,Concluída,Pietra Pacheco,41,Masculino,Goiânia,GO,894064.63,Piloto,McLaren,720S,2023,720,4.0,Superesportivo,1421678.55,Cecilia Borges,3.35,2023,1,2023-01,2023Q1
